label,area,time,cm_lat,cm_lon,mean,stdev,median,min_value,min_lat,min_lon
22,1955807.7303627927,1995-02-12,117,279,-1.9338800172439867,0.31401231390462175,-1.8795792,-3.2618003,125,268
3,838546.5412600515,1995-02-13,81,119,-1.8987242022487063,0.25285215790863674,-1.8695742,-3.1460648,78,92
9,2075054.2544778816,1995-02-13,116,328,-1.743611258479198,0.18760322699032758,-1.7260344,-2.7972708,128,281
4,719163.3977090216,1995-02-14,88,123,-2.1136736529092053,0.4793647467100365,-2.018592,-4.014944,96,114
10,1270393.6325429454,1995-02-15,89,407,-1.7005371311690909,0.1333617245807653,-1.6802247,-2.2807405,79,393
31,948259.0526322349,1995-02-16,100,422,-1.745147528825995,0.16008848988847416,-1.7315433,-2.0591462,110,431
29,626208.5943468682,1995-02-18,78,412,-1.682136539583784,0.1187735537946805,-1.6740513,-2.0689242,80,395
38,1113280.5728772776,1995-02-19,82,408,-1.8537087107200072,0.2174070736825406,-1.8630009,-2.4664993,76,395
10,837604.4349093805,1995-02-20,79,413,-1.69036506682458,0.15469032044778472,-1.6548743,-2.293028,66,406
20,552433.9438464994,1995-02-21,70,400,-1.822529846628677,0.21175313504250134,-1.8067343,-2.372943,74,396
28,585365.6716117269,1995-02-26,93,285,-1.669411773590938,0.14529846961817602,-1.6259955,-2.3792267,107,294
2,515291.8686998127,1995-02-27,18,391,-1.7355486030596428,0.19302509163980808,-1.6892495,-2.4367056,2,388
42,745401.5077339043,1995-02-27,96,337,-1.6839415068230474,0.13914525074489256,-1.6588796,-2.3768907,101,321
1,1905540.3402849198,1995-02-28,38,391,-1.8584822542349086,0.2573746050175568,-1.7891208,-2.565104,29,375
1,1389278.1034326192,1995-03-01,29,389,-1.8486950659215022,0.2453095578059069,-1.7916509,-3.0701668,38,411
2,859420.9644000754,1995-03-02,18,392,-1.820927135780186,0.25390242774256455,-1.750817,-2.8929715,33,402
44,560847.1752179896,1995-03-04,64,238,-1.6321308000300958,0.11556897086760745,-1.6116388,-2.3068287,67,212
13,1210060.4228252154,1995-03-05,59,350,-1.9438853030761751,0.40878787685412943,-1.7876141,-3.0856092,59,398
18,1227906.69741078,1995-03-06,70,398,-2.219405456374909,0.47076001092407627,-2.1608915,-3.4826937,76,398
31,717183.3312740494,1995-03-07,107,192,-1.940353995702398,0.29518427221041443,-1.8840295,-2.9462135,103,190
35,825757.92643648,1995-03-08,106,202,-1.909031417931494,0.27270879288355615,-1.8852531,-2.6930482,94,196
1,506465.0971393373,1995-03-30,25,400,-1.8484567639955078,0.24925235082716563,-1.8047999,-2.6111882,30,388
1,533149.7473680482,1995-03-31,23,409,-1.791325497853605,0.22755857717966133,-1.7319844,-2.5734425,29,389
4,540875.4341736723,1995-12-03,34,29,-2.0457013179845047,0.4448823810568141,-1.9280552,-3.29068,41,22
1,1313354.0445388956,1995-12-04,32,51,-1.9521454607001438,0.281041111133739,-1.9100826,-3.0250971,59,70
1,1646991.1407460063,1995-12-05,32,65,-1.9273470175361127,0.30746634763097597,-1.8691704,-3.3491182,41,24
2,1517972.5072427464,1995-12-06,34,54,-2.045372998397707,0.38060669268302927,-1.9818901,-3.43605,55,60
10,1995048.1422912164,1995-12-07,50,89,-2.069745356239879,0.41214631687728964,-2.012308,-3.970178,58,70
9,2528156.489379381,1995-12-08,70,124,-2.083237007898547,0.41257357441065673,-1.9772177,-3.5516603,82,118
3,3501159.811362343,1995-12-09,89,156,-1.9412926724510835,0.33338368661593143,-1.8568313,-3.1702836,83,126
46,4103867.300325495,1995-12-10,97,185,-1.8106737854460482,0.22368219463574635,-1.7659854,-3.196564,134,265
23,2251206.658998042,1995-12-11,93,216,-1.7129077253689633,0.1392244770399736,-1.69673,-2.4789596,134,268
7,860059.241526929,1995-12-12,70,207,-1.8376091035622657,0.20575755417939678,-1.8337728,-2.2839339,76,201
38,1005983.0796757534,1995-12-24,160,267,-1.775151256953035,0.21960555902976048,-1.7069931,-2.3862975,167,278
45,967233.1882723691,1995-12-25,160,273,-1.8596558628450846,0.3619287826716183,-1.7299162,-3.3661566,179,280
37,701557.3842048032,1995-12-26,152,297,-1.768824638884052,0.17480835029676473,-1.7571603,-2.4986982,175,281
36,510382.47651351313,1995-12-27,146,311,-1.6945494428408552,0.10274134845176235,-1.7045764,-1.8787875,154,295
2,1096616.9933992114,1996-01-03,82,307,-1.7509494689382838,0.18014775770009875,-1.7210182,-2.3855436,81,315
25,1355672.2094404825,1996-01-03,167,199,-1.917444560893313,0.3203025555772171,-1.8564782,-3.4268787,180,199
6,1711206.070580496,1996-01-04,90,291,-1.8374271819090202,0.2328525698941151,-1.8080654,-2.6744928,108,280
3,3351485.569501086,1996-01-05,84,218,-1.8216541380628257,0.21348274833147024,-1.7946657,-2.609929,82,145
5,5433702.632823682,1996-01-06,102,260,-1.9380041233833758,0.31489182425103635,-1.8814772,-3.3261323,124,193
8,4929074.733036078,1996-01-07,129,266,-2.003312126159316,0.3767618051362878,-1.9299911,-3.4886165,127,206
36,3733938.688282486,1996-01-08,153,244,-2.150045965308175,0.46818768526933047,-2.012146,-3.6470962,135,222
27,2063945.0463909353,1996-01-09,161,257,-2.026267069348848,0.4127515541232847,-1.9384067,-3.7974002,181,278
20,669385.6300886114,1996-01-11,124,284,-1.798661443339644,0.23815475428778052,-1.7486424,-2.807245,130,284
8,684308.8178148974,1996-01-12,25,34,-1.806462248485891,0.18799361196809233,-1.7891366,-2.6363544,31,26
8,1001123.4050792162,1996-01-13,37,68,-1.8803165542223077,0.25109023216246784,-1.8439457,-2.6470199,54,60
18,1229167.776483513,1996-01-14,47,95,-1.9028056496247194,0.2665526776720794,-1.8706179,-3.1236918,50,58
7,824037.1509024091,1996-01-15,45,91,-1.8192832084981407,0.21529026040769106,-1.7876761,-2.6077707,57,68
1,1104996.4326278449,1996-01-16,32,86,-1.851145584089895,0.2604258475784423,-1.7900872,-2.8316143,60,71
27,3977945.721395741,1996-01-16,78,375,-2.1494095870249175,0.5319986552726155,-1.9964601,-3.502675,67,404
1,3832962.865625476,1996-01-17,50,130,-1.9040287593271803,0.3019860998084757,-1.8386948,-2.990002,53,65
8,3303642.2056060685,1996-01-17,75,398,-1.975222241589031,0.42648315756925137,-1.824419,-3.2646856,68,425
13,5683713.613112683,1996-01-18,71,145,-2.084759734207492,0.34604744510745034,-2.0664313,-3.3801987,97,179
3,577041.2513925183,1996-01-19,25,404,-1.7845569509829582,0.2527514292444006,-1.7114402,-3.3873115,28,437
7,7578163.8961314885,1996-01-19,88,168,-2.118576210238563,0.3883900682357357,-2.0715046,-3.7477114,104,196
6,5770785.656873877,1996-01-20,85,171,-2.0332237865463885,0.33629984822718956,-1.9986795,-3.1031296,50,58
9,1664217.923557365,1996-01-21,65,123,-1.92221715863502,0.3028449152103903,-1.8665932,-3.003751,71,86
10,864227.2048190617,1996-01-22,61,95,-1.9720113918008662,0.29831232588609,-1.9528594,-3.0510418,70,87
33,702137.7784322185,1996-01-24,75,156,-1.772698234592259,0.16832550664361257,-1.7703315,-2.30644,72,131
16,2639256.053999102,1996-01-25,71,163,-1.771724742004155,0.19836908725817579,-1.7284336,-3.0271425,59,70
42,2594781.4573760876,1996-01-26,76,139,-1.8187274070746493,0.24790334340637724,-1.7601326,-3.0429149,60,71
10,3288680.793136129,1996-01-27,58,115,-1.9673431999458817,0.31952624928481443,-1.9181607,-3.1646724,51,76
14,3961508.7739058086,1996-01-28,61,131,-2.025257241332687,0.40974025414951665,-1.9156903,-4.0509515,74,82
10,4106603.8259355924,1996-01-29,71,143,-2.1418762961061795,0.5335904406768026,-2.0261075,-4.7173533,78,92
2,6462264.666042331,1996-01-30,72,175,-2.1024134385064635,0.47628327499493855,-1.9851011,-4.4870095,65,70
1,8112553.132195062,1996-01-31,79,192,-2.127015863197073,0.40869572366895635,-2.0668314,-5.115142,95,120
3,8443426.59754978,1996-02-01,83,201,-2.1622661885885286,0.4283831975930182,-2.1386452,-5.0284057,95,120
13,7995416.8547867965,1996-02-02,97,205,-2.3232075995420636,0.6212741957505774,-2.1638255,-4.875903,95,120
24,8668921.504282085,1996-02-03,111,211,-2.412006702467002,0.5965485046879275,-2.3467782,-4.9751134,95,120
23,8750664.097809752,1996-02-04,119,263,-2.3366964736131117,0.4976441273197476,-2.2892709,-4.11614,134,269
7,6576418.183959129,1996-02-05,129,287,-2.2582148760665466,0.5935109644243661,-2.118938,-4.915498,135,268
